"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"AntsAlf100-200.nlogo"
"experiment"
"12/10/2024 22:18:27:974 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","population","diffusion-rate","evaporation-rate","[step]","total-food"
"953","125","0","95","200","60"
"956","125","0","95","200","50"
"957","125","0","95","200","65"
"958","125","0","95","200","65"
"954","125","0","95","200","49"
"959","125","0","95","200","56"
"960","125","0","95","200","53"
"962","125","0","96","200","62"
"963","125","0","96","200","57"
"961","125","0","96","200","53"
"964","125","0","96","200","54"
"965","125","0","96","200","50"
"967","125","0","96","200","54"
"966","125","0","96","200","65"
"972","125","0","97","200","53"
"971","125","0","97","200","57"
"969","125","0","96","200","57"
"970","125","0","96","200","59"
"968","125","0","96","200","51"
"973","125","0","97","200","60"
"975","125","0","97","200","55"
"978","125","0","97","200","60"
"974","125","0","97","200","51"
"977","125","0","97","200","65"
"976","125","0","97","200","54"
"979","125","0","97","200","49"
"980","125","0","97","200","62"
"981","125","0","98","200","63"
"982","125","0","98","200","45"
"984","125","0","98","200","66"
"985","125","0","98","200","58"
"983","125","0","98","200","58"
"986","125","0","98","200","74"
"987","125","0","98","200","58"
"988","125","0","98","200","49"
"989","125","0","98","200","56"
"991","125","0","99","200","55"
"993","125","0","99","200","62"
"990","125","0","98","200","48"
"994","125","0","99","200","51"
"992","125","0","99","200","74"
"996","125","0","99","200","55"
"998","125","0","99","200","52"
"997","125","0","99","200","54"
"995","125","0","99","200","55"
"999","125","0","99","200","51"
"1000","125","0","99","200","60"
"1001","125","0","100","200","58"
"1002","125","0","100","200","56"
"1003","125","0","100","200","58"
"1004","125","0","100","200","54"
"1006","125","0","100","200","53"
"1005","125","0","100","200","58"
"1007","125","0","100","200","56"
"1008","125","0","100","200","54"
"1009","125","0","100","200","44"
"1012","125","1","0","200","99"
"1010","125","0","100","200","52"
"1011","125","1","0","200","81"
"1013","125","1","0","200","77"
"1016","125","1","0","200","84"
"1015","125","1","0","200","104"
"1014","125","1","0","200","90"
"1017","125","1","0","200","101"
"1019","125","1","0","200","92"
"1018","125","1","0","200","87"
"1021","125","1","1","200","107"
"1023","125","1","1","200","80"
"1020","125","1","0","200","88"
"1022","125","1","1","200","87"
"1024","125","1","1","200","93"
"1025","125","1","1","200","81"
"1026","125","1","1","200","83"
"1030","125","1","1","200","97"
"1031","125","1","2","200","101"
"1029","125","1","1","200","91"
"1028","125","1","1","200","94"
"1027","125","1","1","200","87"
"1033","125","1","2","200","89"
"1036","125","1","2","200","76"
"1037","125","1","2","200","83"
"1032","125","1","2","200","87"
"1035","125","1","2","200","101"
"1034","125","1","2","200","95"
"1038","125","1","2","200","90"
"1039","125","1","2","200","89"
"1042","125","1","3","200","88"
"1040","125","1","2","200","83"
"1041","125","1","3","200","79"
"1043","125","1","3","200","100"
"1044","125","1","3","200","96"
"1045","125","1","3","200","100"
"1046","125","1","3","200","78"
"1050","125","1","3","200","94"
"1049","125","1","3","200","95"
"1048","125","1","3","200","93"
"1047","125","1","3","200","101"
"1053","125","1","4","200","81"
"1052","125","1","4","200","92"
"1051","125","1","4","200","98"
"1056","125","1","4","200","71"
"1054","125","1","4","200","79"
"1055","125","1","4","200","90"
"1059","125","1","4","200","96"
"1060","125","1","4","200","110"
"1057","125","1","4","200","86"
"1058","125","1","4","200","82"
"1061","125","1","5","200","79"
"1062","125","1","5","200","79"
"1063","125","1","5","200","80"
"1064","125","1","5","200","68"
"1065","125","1","5","200","101"
"1070","125","1","5","200","77"
"1068","125","1","5","200","88"
"1067","125","1","5","200","86"
"1066","125","1","5","200","76"
"1069","125","1","5","200","71"
"1074","125","1","6","200","81"
"1073","125","1","6","200","78"
"1072","125","1","6","200","95"
"1071","125","1","6","200","84"
"1075","125","1","6","200","62"
"1076","125","1","6","200","82"
"1077","125","1","6","200","88"
"1079","125","1","6","200","86"
"1080","125","1","6","200","77"
"1078","125","1","6","200","91"
"1082","125","1","7","200","81"
"1081","125","1","7","200","84"
"1083","125","1","7","200","87"
"1084","125","1","7","200","70"
"1088","125","1","7","200","85"
"1087","125","1","7","200","80"
"1086","125","1","7","200","79"
"1093","125","1","8","200","69"
"1085","125","1","7","200","57"
"1089","125","1","7","200","92"
"1091","125","1","8","200","59"
"1090","125","1","7","200","87"
"1092","125","1","8","200","72"
"1094","125","1","8","200","65"
"1095","125","1","8","200","67"
"1096","125","1","8","200","51"
"1097","125","1","8","200","74"
"1098","125","1","8","200","65"
"1101","125","1","9","200","55"
"1102","125","1","9","200","69"
"1099","125","1","8","200","55"
"1100","125","1","8","200","61"
"1104","125","1","9","200","76"
"1106","125","1","9","200","73"
"1103","125","1","9","200","61"
"1110","125","1","9","200","57"
"1111","125","1","10","200","62"
"1107","125","1","9","200","75"
"1109","125","1","9","200","76"
"1108","125","1","9","200","73"
"1105","125","1","9","200","67"
"1113","125","1","10","200","65"
"1112","125","1","10","200","72"
"1115","125","1","10","200","58"
"1114","125","1","10","200","76"
"1116","125","1","10","200","81"
"1117","125","1","10","200","62"
"1118","125","1","10","200","63"
"1119","125","1","10","200","62"
"1122","125","1","11","200","69"
"1123","125","1","11","200","55"
"1120","125","1","10","200","67"
"1124","125","1","11","200","49"
"1125","125","1","11","200","35"
"1121","125","1","11","200","63"
"1128","125","1","11","200","50"
"1126","125","1","11","200","71"
"1129","125","1","11","200","59"
"1127","125","1","11","200","71"
"1130","125","1","11","200","65"
"1132","125","1","12","200","57"
"1131","125","1","12","200","70"
"1135","125","1","12","200","53"
"1136","125","1","12","200","50"
"1137","125","1","12","200","57"
"1133","125","1","12","200","50"
"1134","125","1","12","200","61"
"1142","125","1","13","200","54"
"1138","125","1","12","200","67"
"1139","125","1","12","200","82"
"1140","125","1","12","200","56"
"1141","125","1","13","200","76"
"1143","125","1","13","200","63"
"1144","125","1","13","200","48"
"1146","125","1","13","200","53"
"1147","125","1","13","200","47"
"1145","125","1","13","200","63"
"1148","125","1","13","200","55"
"1150","125","1","13","200","70"
"1151","125","1","14","200","67"
"1149","125","1","13","200","57"
"1152","125","1","14","200","46"
"1153","125","1","14","200","67"
"1154","125","1","14","200","49"
"1156","125","1","14","200","61"
"1155","125","1","14","200","48"
"1157","125","1","14","200","64"
"1158","125","1","14","200","67"
"1161","125","1","15","200","50"
"1159","125","1","14","200","39"
"1160","125","1","14","200","56"
"1162","125","1","15","200","56"
"1165","125","1","15","200","63"
"1166","125","1","15","200","54"
"1167","125","1","15","200","63"
"1164","125","1","15","200","61"
"1163","125","1","15","200","75"
"1170","125","1","15","200","46"
"1168","125","1","15","200","53"
"1169","125","1","15","200","68"
"1173","125","1","16","200","52"
"1171","125","1","16","200","52"
"1172","125","1","16","200","51"
"1175","125","1","16","200","52"
"1178","125","1","16","200","59"
"1177","125","1","16","200","41"
"1176","125","1","16","200","51"
"1174","125","1","16","200","63"
"1179","125","1","16","200","46"
"1180","125","1","16","200","61"
"1181","125","1","17","200","83"
"1184","125","1","17","200","57"
"1182","125","1","17","200","47"
"1185","125","1","17","200","69"
"1183","125","1","17","200","76"
"1186","125","1","17","200","44"
"1190","125","1","17","200","59"
"1187","125","1","17","200","70"
"1188","125","1","17","200","76"
"1191","125","1","18","200","46"
"1189","125","1","17","200","58"
"1195","125","1","18","200","58"
"1196","125","1","18","200","69"
"1192","125","1","18","200","46"
"1193","125","1","18","200","53"
"1194","125","1","18","200","61"
"1197","125","1","18","200","61"
"1198","125","1","18","200","48"
"1199","125","1","18","200","50"
"1200","125","1","18","200","67"
"1202","125","1","19","200","40"
"1203","125","1","19","200","47"
"1201","125","1","19","200","60"
"1206","125","1","19","200","53"
"1208","125","1","19","200","57"
"1204","125","1","19","200","68"
"1205","125","1","19","200","55"
"1209","125","1","19","200","49"
"1207","125","1","19","200","43"
"1210","125","1","19","200","43"
"1213","125","1","20","200","47"
"1211","125","1","20","200","56"
"1214","125","1","20","200","49"
"1212","125","1","20","200","57"
"1215","125","1","20","200","59"
"1218","125","1","20","200","54"
"1216","125","1","20","200","50"
"1217","125","1","20","200","50"
"1220","125","1","20","200","68"
"1221","125","1","21","200","60"
"1224","125","1","21","200","55"
"1222","125","1","21","200","65"
"1223","125","1","21","200","57"
"1219","125","1","20","200","45"
"1225","125","1","21","200","71"
"1226","125","1","21","200","61"
"1227","125","1","21","200","47"
"1229","125","1","21","200","57"
"1228","125","1","21","200","59"
"1230","125","1","21","200","61"
"1232","125","1","22","200","58"
"1231","125","1","22","200","36"
"1235","125","1","22","200","55"
"1236","125","1","22","200","55"
"1233","125","1","22","200","62"
"1234","125","1","22","200","50"
"1237","125","1","22","200","56"
"1238","125","1","22","200","58"
"1239","125","1","22","200","55"
"1241","125","1","23","200","61"
"1244","125","1","23","200","55"
"1243","125","1","23","200","52"
"1242","125","1","23","200","50"
"1240","125","1","22","200","38"
"1247","125","1","23","200","47"
"1245","125","1","23","200","47"
"1246","125","1","23","200","58"
"1248","125","1","23","200","60"
"1250","125","1","23","200","40"
"1249","125","1","23","200","48"
"1251","125","1","24","200","56"
"1253","125","1","24","200","50"
"1252","125","1","24","200","51"
"1257","125","1","24","200","46"
"1254","125","1","24","200","53"
"1258","125","1","24","200","52"
"1255","125","1","24","200","61"
"1259","125","1","24","200","52"
"1256","125","1","24","200","51"
"1261","125","1","25","200","49"
"1260","125","1","24","200","55"
"1265","125","1","25","200","55"
"1266","125","1","25","200","58"
"1262","125","1","25","200","53"
"1264","125","1","25","200","51"
"1268","125","1","25","200","46"
"1263","125","1","25","200","43"
"1267","125","1","25","200","52"
"1269","125","1","25","200","69"
"1270","125","1","25","200","46"
"1272","125","1","26","200","55"
"1271","125","1","26","200","57"
"1273","125","1","26","200","53"
"1274","125","1","26","200","57"
"1276","125","1","26","200","54"
"1275","125","1","26","200","51"
"1278","125","1","26","200","51"
"1279","125","1","26","200","50"
"1282","125","1","27","200","43"
"1277","125","1","26","200","57"
"1280","125","1","26","200","44"
"1281","125","1","27","200","46"
"1283","125","1","27","200","62"
"1286","125","1","27","200","44"
"1284","125","1","27","200","48"
"1285","125","1","27","200","39"
"1287","125","1","27","200","53"
"1288","125","1","27","200","46"
"1291","125","1","28","200","52"
"1289","125","1","27","200","48"
"1290","125","1","27","200","54"
"1293","125","1","28","200","58"
"1292","125","1","28","200","58"
"1294","125","1","28","200","50"
"1295","125","1","28","200","49"
"1298","125","1","28","200","59"
"1300","125","1","28","200","43"
"1297","125","1","28","200","53"
"1296","125","1","28","200","49"
"1301","125","1","29","200","57"
"1299","125","1","28","200","55"
"1303","125","1","29","200","52"
"1302","125","1","29","200","50"
"1305","125","1","29","200","59"
"1308","125","1","29","200","54"
"1304","125","1","29","200","53"
"1306","125","1","29","200","60"
"1310","125","1","29","200","55"
"1307","125","1","29","200","57"
"1309","125","1","29","200","56"
"1311","125","1","30","200","48"
"1313","125","1","30","200","56"
"1312","125","1","30","200","55"
"1314","125","1","30","200","48"
"1318","125","1","30","200","58"
"1316","125","1","30","200","52"
"1319","125","1","30","200","41"
"1320","125","1","30","200","49"
"1315","125","1","30","200","47"
"1317","125","1","30","200","59"
"1321","125","1","31","200","46"
"1324","125","1","31","200","42"
"1322","125","1","31","200","58"
"1327","125","1","31","200","55"
"1323","125","1","31","200","58"
"1325","125","1","31","200","53"
"1326","125","1","31","200","54"
"1328","125","1","31","200","56"
"1329","125","1","31","200","44"
"1331","125","1","32","200","52"
"1330","125","1","31","200","69"
"1334","125","1","32","200","51"
"1337","125","1","32","200","58"
"1332","125","1","32","200","47"
"1333","125","1","32","200","59"
"1338","125","1","32","200","59"
"1336","125","1","32","200","58"
"1340","125","1","32","200","63"
"1335","125","1","32","200","48"
"1339","125","1","32","200","56"
"1342","125","1","33","200","50"
"1341","125","1","33","200","43"
"1344","125","1","33","200","53"
"1343","125","1","33","200","50"
"1349","125","1","33","200","60"
"1346","125","1","33","200","53"
"1348","125","1","33","200","51"
"1345","125","1","33","200","59"
"1350","125","1","33","200","62"
"1347","125","1","33","200","49"
"1352","125","1","34","200","49"
"1354","125","1","34","200","51"
"1351","125","1","34","200","65"
"1353","125","1","34","200","55"
"1356","125","1","34","200","47"
"1359","125","1","34","200","44"
"1357","125","1","34","200","55"
"1358","125","1","34","200","53"
"1355","125","1","34","200","54"
